"Budget","Project","Asset Name","Product","Date","Forecast Gross Risked Row","Actuals Gross Risked Row","Blended Gross Risked Row","FieldEst Gross Risked Row","FinActuals Gross Risked Row","FinBlend Gross Risked Row","Forecast Gross Unrisked Raw","Actuals Gross Unrisked Raw","Blended Gross Unrisked Raw","FieldEst Gross Unrisked Raw","FinActuals Gross Unrisked Raw","FinBlend Gross Unrisked Raw","Forecast Gross Risked Shrunk","Actuals Gross Risked Shrunk","Blended Gross Risked Shrunk","FieldEst Gross Risked Shrunk","FinActuals Gross Risked Shrunk","FinBlend Gross Risked Shrunk","Forecast Gross Unrisked Shrunk","Actuals Gross Unrisked Shrunk","Blended Gross Unrisked Shrunk","FieldEst Gross Unrisked Shrunk","FinActuals Gross Unrisked Shrunk","FinBlend Gross Unrisked Shrunk","Forecast Net Risked Raw","Actuals Net Risked Raw","Blended Net Risked Raw","FieldEst Net Risked Raw","FinActuals Net Risked Raw","FinBlend Net Risked Raw","Forecast Net Unrisked Raw","Actuals Net Unrisked Raw","Blended Net Unrisked Raw","FieldEst Net Unrisked Raw","FinActuals Net Unrisked Raw","FinBlend Net Unrisked Raw","Forecast Net Risked Sales","Actuals Net Risked Sales","Blended Net Risked Sales","FieldEst Net Risked Sales","FinActuals Net Risked Sales","FinBlend Net Risked Sales","Forecast Net Unrisked Sales","Actuals Net Unrisked Sales","Blended Net Unrisked Sales","FieldEst Net Unrisked Sales","FinActuals Net Unrisked Sales","FinBlend Net Unrisked Sales","Forecast Net Risked After Royalty","Actuals Net Risked After Royalty","Blended Net Risked After Royalty","FieldEst Net Risked After Royalty","FinActuals Net Risked After Royalty","FinBlend Net Risked After Royalty","Forecast Net Unrisked After Royalty","Actuals Net Unrisked After Royalty","Blended Net Unrisked After Royalty","FieldEst Net Unrisked After Royalty","FinActuals Net Unrisked After Royalty","FinBlend Net Unrisked After Royalty","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row","Forecast Gross Unrisked Row"
"Training Forecast","Eagle Ford Shale ""A"" D&C 001","Eagle Ford Shale Type Well A","Gas","2013-06-01","179129.18495294452","0.0","179129.18495294452","0.0","0.0","179129.18495294452","179129.18495294452","0.0","179129.18495294452","0.0","0.0","179129.18495294452","179129.18495294452","0.0","179129.18495294452","0.0","0.0","179129.18495294452","179129.18495294452","0.0","179129.18495294452","0.0","0.0","179129.18495294452","152259.8072100021","0.0","152259.8072100021","0.0","0.0","152259.8072100021","152259.8072100021","0.0","152259.8072100021","0.0","0.0","152259.8072100021","152259.8072100021","0.0","152259.8072100021","0.0","0.0","152259.8072100021","152259.8072100021","0.0","152259.8072100021","0.0","0.0","152259.8072100021","134346.8887147084","0.0","134346.8887147084","0.0","0.0","134346.8887147084","134346.8887147084","0.0","134346.8887147084","0.0","0.0","134346.8887147084","179129.18495294452","179129.18495294452","179129.18495294452","179129.18495294452"
"Training Forecast","Eagle Ford Shale ""A"" D&C 001","Eagle Ford Shale Type Well A","Gas","2013-07-01","184316.35804091208","0.0","184316.35804091208","0.0","0.0","184316.35804091208","184316.35804091208","0.0","184316.35804091208","0.0","0.0","184316.35804091208","184316.35804091208","0.0","184316.35804091208","0.0","0.0","184316.35804091208","184316.35804091208","0.0","184316.35804091208","0.0","0.0","184316.35804091208","156668.90433477517","0.0","156668.90433477517","0.0","0.0","156668.90433477517","156668.90433477517","0.0","156668.90433477517","0.0","0.0","156668.90433477517","156668.90433477517","0.0","156668.90433477517","0.0","0.0","156668.90433477517","156668.90433477517","0.0","156668.90433477517","0.0","0.0","156668.90433477517","138237.2685306836","0.0","138237.2685306836","0.0","0.0","138237.2685306836","138237.2685306836","0.0","138237.2685306836","0.0","0.0","138237.2685306836","184316.35804091208","184316.35804091208","184316.35804091208","184316.35804091208"
"Training Forecast","Eagle Ford Shale ""A"" D&C 001","Eagle Ford Shale Type Well A","Gas","2013-08-01","184275.34170467407","0.0","184275.34170467407","0.0","0.0","184275.34170467407","184275.34170467407","0.0","184275.34170467407","0.0","0.0","184275.34170467407","184275.34170467407","0.0","184275.34170467407","0.0","0.0","184275.34170467407","184275.34170467407","0.0","184275.34170467407","0.0","0.0","184275.34170467407","156634.0404489739","0.0","156634.0404489739","0.0","0.0","156634.0404489739","156634.0404489739","0.0","156634.0404489739","0.0","0.0","156634.0404489739","156634.0404489739","0.0","156634.0404489739","0.0","0.0","156634.0404489739","156634.0404489739","0.0","156634.0404489739","0.0","0.0","156634.0404489739","138206.50627850555","0.0","138206.50627850555","0.0","0.0","138206.50627850555","138206.50627850555","0.0","138206.50627850555","0.0","0.0","138206.50627850555","184275.34170467407","184275.34170467407","184275.34170467407","184275.34170467407"
"Training Forecast","Eagle Ford Shale ""A"" D&C 001","Eagle Ford Shale Type Well A","Gas","2013-09-01","176437.4234208502","0.0","176437.4234208502","0.0","0.0","176437.4234208502","176437.4234208502","0.0","176437.4234208502","0.0","0.0","176437.4234208502","176437.4234208502","0.0","176437.4234208502","0.0","0.0","176437.4234208502","176437.4234208502","0.0","176437.4234208502","0.0","0.0","176437.4234208502","149971.80990772136","0.0","149971.80990772136","0.0","0.0","149971.80990772136","149971.80990772136","0.0","149971.80990772136","0.0","0.0","149971.80990772136","149971.80990772136","0.0","149971.80990772136","0.0","0.0","149971.80990772136","149971.80990772136","0.0","149971.80990772136","0.0","0.0","149971.80990772136","132328.06756563764","0.0","132328.06756563764","0.0","0.0","132328.06756563764","132328.06756563764","0.0","132328.06756563764","0.0","0.0","132328.06756563764","176437.4234208502","176437.4234208502","176437.4234208502","176437.4234208502"
"Training Forecast","Eagle Ford Shale ""A"" D&C 001","Eagle Ford Shale Type Well A","Gas","2013-10-01","182671.0436912831","0.0","182671.0436912831","0.0","0.0","182671.0436912831","182671.0436912831","0.0","182671.0436912831","0.0","0.0","182671.0436912831","182671.0436912831","0.0","182671.0436912831","0.0","0.0","182671.0436912831","182671.0436912831","0.0","182671.0436912831","0.0","0.0","182671.0436912831","155270.3871375909","0.0","155270.3871375909","0.0","0.0","155270.3871375909","155270.3871375909","0.0","155270.3871375909","0.0","0.0","155270.3871375909","155270.3871375909","0.0","155270.3871375909","0.0","0.0","155270.3871375909","155270.3871375909","0.0","155270.3871375909","0.0","0.0","155270.3871375909","137003.28276846185","0.0","137003.28276846185","0.0","0.0","137003.28276846185","137003.28276846185","0.0","137003.28276846185","0.0","0.0","137003.28276846185","182671.0436912831","182671.0436912831","182671.0436912831","182671.0436912831"
"Training Forecast","Eagle Ford Shale ""A"" D&C 001","Eagle Ford Shale Type Well A","Gas","2013-11-01","177822.4705372732","0.0","177822.4705372732","0.0","0.0","177822.4705372732","177822.4705372732","0.0","177822.4705372732","0.0","0.0","177822.4705372732","177822.4705372732","0.0","177822.4705372732","0.0","0.0","177822.4705372732","177822.4705372732","0.0","177822.4705372732","0.0","0.0","177822.4705372732","151149.0999566838","0.0","151149.0999566838","0.0","0.0","151149.0999566838","151149.0999566838","0.0","151149.0999566838","0.0","0.0","151149.0999566838","151149.0999566838","0.0","151149.0999566838","0.0","0.0","151149.0999566838","151149.0999566838","0.0","151149.0999566838","0.0","0.0","151149.0999566838","133366.8529029563","0.0","133366.8529029563","0.0","0.0","133366.8529029563","133366.8529029563","0.0","133366.8529029563","0.0","0.0","133366.8529029563","177822.4705372732","177822.4705372732","177822.4705372732","177822.4705372732"
"Training Forecast","Eagle Ford Shale ""A"" D&C 001","Eagle Ford Shale Type Well A","Gas","2013-12-01","189264.98222174868","0.0","189264.98222174868","0.0","0.0","189264.98222174868","189264.98222174868","0.0","189264.98222174868","0.0","0.0","189264.98222174868","189264.98222174868","0.0","189264.98222174868","0.0","0.0","189264.98222174868","189264.98222174868","0.0","189264.98222174868","0.0","0.0","189264.98222174868","160875.2348884847","0.0","160875.2348884847","0.0","0.0","160875.2348884847","160875.2348884847","0.0","160875.2348884847","0.0","0.0","160875.2348884847","160875.2348884847","0.0","160875.2348884847","0.0","0.0","160875.2348884847","160875.2348884847","0.0","160875.2348884847","0.0","0.0","160875.2348884847","141948.73666631058","0.0","141948.73666631058","0.0","0.0","141948.73666631058","141948.73666631058","0.0","141948.73666631058","0.0","0.0","141948.73666631058","189264.98222174868","189264.98222174868","189264.98222174868","189264.98222174868"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2011-05-01","851158.3464643371","0.0","851158.3464643371","0.0","0.0","851158.3464643371","851158.3464643371","0.0","851158.3464643371","0.0","0.0","851158.3464643371","851158.3464643371","0.0","851158.3464643371","0.0","0.0","851158.3464643371","851158.3464643371","0.0","851158.3464643371","0.0","0.0","851158.3464643371","723484.5944946865","0.0","723484.5944946865","0.0","0.0","723484.5944946865","723484.5944946865","0.0","723484.5944946865","0.0","0.0","723484.5944946865","723484.5944946865","0.0","723484.5944946865","0.0","0.0","723484.5944946865","723484.5944946865","0.0","723484.5944946865","0.0","0.0","723484.5944946865","638368.7598482529","0.0","638368.7598482529","0.0","0.0","638368.7598482529","638368.7598482529","0.0","638368.7598482529","0.0","0.0","638368.7598482529","851158.3464643371","851158.3464643371","851158.3464643371","851158.3464643371"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2011-06-01","676994.864077874","0.0","676994.864077874","0.0","0.0","676994.864077874","676994.864077874","0.0","676994.864077874","0.0","0.0","676994.864077874","676994.864077874","0.0","676994.864077874","0.0","0.0","676994.864077874","676994.864077874","0.0","676994.864077874","0.0","0.0","676994.864077874","575445.6344661929","0.0","575445.6344661929","0.0","0.0","575445.6344661929","575445.6344661929","0.0","575445.6344661929","0.0","0.0","575445.6344661929","575445.6344661929","0.0","575445.6344661929","0.0","0.0","575445.6344661929","575445.6344661929","0.0","575445.6344661929","0.0","0.0","575445.6344661929","507746.14805840515","0.0","507746.14805840515","0.0","0.0","507746.14805840515","507746.14805840515","0.0","507746.14805840515","0.0","0.0","507746.14805840515","676994.864077874","676994.864077874","676994.864077874","676994.864077874"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2011-07-01","584699.1592709001","0.0","584699.1592709001","0.0","0.0","584699.1592709001","584699.1592709001","0.0","584699.1592709001","0.0","0.0","584699.1592709001","584699.1592709001","0.0","584699.1592709001","0.0","0.0","584699.1592709001","584699.1592709001","0.0","584699.1592709001","0.0","0.0","584699.1592709001","496994.2853802652","0.0","496994.2853802652","0.0","0.0","496994.2853802652","496994.2853802652","0.0","496994.2853802652","0.0","0.0","496994.2853802652","496994.2853802652","0.0","496994.2853802652","0.0","0.0","496994.2853802652","496994.2853802652","0.0","496994.2853802652","0.0","0.0","496994.2853802652","438524.36945317546","0.0","438524.36945317546","0.0","0.0","438524.36945317546","438524.36945317546","0.0","438524.36945317546","0.0","0.0","438524.36945317546","584699.1592709001","584699.1592709001","584699.1592709001","584699.1592709001"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2011-08-01","509655.22510681953","0.0","509655.22510681953","0.0","0.0","509655.22510681953","509655.22510681953","0.0","509655.22510681953","0.0","0.0","509655.22510681953","509655.22510681953","0.0","509655.22510681953","0.0","0.0","509655.22510681953","509655.22510681953","0.0","509655.22510681953","0.0","0.0","509655.22510681953","433206.9413407964","0.0","433206.9413407964","0.0","0.0","433206.9413407964","433206.9413407964","0.0","433206.9413407964","0.0","0.0","433206.9413407964","433206.9413407964","0.0","433206.9413407964","0.0","0.0","433206.9413407964","433206.9413407964","0.0","433206.9413407964","0.0","0.0","433206.9413407964","382241.4188301142","0.0","382241.4188301142","0.0","0.0","382241.4188301142","382241.4188301142","0.0","382241.4188301142","0.0","0.0","382241.4188301142","509655.22510681953","509655.22510681953","509655.22510681953","509655.22510681953"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2011-09-01","439545.4148144615","0.0","439545.4148144615","0.0","0.0","439545.4148144615","439545.4148144615","0.0","439545.4148144615","0.0","0.0","439545.4148144615","439545.4148144615","0.0","439545.4148144615","0.0","0.0","439545.4148144615","439545.4148144615","0.0","439545.4148144615","0.0","0.0","439545.4148144615","373613.60259229224","0.0","373613.60259229224","0.0","0.0","373613.60259229224","373613.60259229224","0.0","373613.60259229224","0.0","0.0","373613.60259229224","373613.60259229224","0.0","373613.60259229224","0.0","0.0","373613.60259229224","373613.60259229224","0.0","373613.60259229224","0.0","0.0","373613.60259229224","329659.06111084647","0.0","329659.06111084647","0.0","0.0","329659.06111084647","329659.06111084647","0.0","329659.06111084647","0.0","0.0","329659.06111084647","439545.4148144615","439545.4148144615","439545.4148144615","439545.4148144615"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2011-10-01","410929.93129135156","0.0","410929.93129135156","0.0","0.0","410929.93129135156","410929.93129135156","0.0","410929.93129135156","0.0","0.0","410929.93129135156","410929.93129135156","0.0","410929.93129135156","0.0","0.0","410929.93129135156","410929.93129135156","0.0","410929.93129135156","0.0","0.0","410929.93129135156","349290.4415976489","0.0","349290.4415976489","0.0","0.0","349290.4415976489","349290.4415976489","0.0","349290.4415976489","0.0","0.0","349290.4415976489","349290.4415976489","0.0","349290.4415976489","0.0","0.0","349290.4415976489","349290.4415976489","0.0","349290.4415976489","0.0","0.0","349290.4415976489","308197.4484685133","0.0","308197.4484685133","0.0","0.0","308197.4484685133","308197.4484685133","0.0","308197.4484685133","0.0","0.0","308197.4484685133","410929.93129135156","410929.93129135156","410929.93129135156","410929.93129135156"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2011-11-01","372935.9131961339","0.0","372935.9131961339","0.0","0.0","372935.9131961339","372935.9131961339","0.0","372935.9131961339","0.0","0.0","372935.9131961339","372935.9131961339","0.0","372935.9131961339","0.0","0.0","372935.9131961339","372935.9131961339","0.0","372935.9131961339","0.0","0.0","372935.9131961339","316995.5262167142","0.0","316995.5262167142","0.0","0.0","316995.5262167142","316995.5262167142","0.0","316995.5262167142","0.0","0.0","316995.5262167142","316995.5262167142","0.0","316995.5262167142","0.0","0.0","316995.5262167142","316995.5262167142","0.0","316995.5262167142","0.0","0.0","316995.5262167142","279701.93489710055","0.0","279701.93489710055","0.0","0.0","279701.93489710055","279701.93489710055","0.0","279701.93489710055","0.0","0.0","279701.93489710055","372935.9131961339","372935.9131961339","372935.9131961339","372935.9131961339"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2011-12-01","372962.5391389262","0.0","372962.5391389262","0.0","0.0","372962.5391389262","372962.5391389262","0.0","372962.5391389262","0.0","0.0","372962.5391389262","372962.5391389262","0.0","372962.5391389262","0.0","0.0","372962.5391389262","372962.5391389262","0.0","372962.5391389262","0.0","0.0","372962.5391389262","317018.1582680866","0.0","317018.1582680866","0.0","0.0","317018.1582680866","317018.1582680866","0.0","317018.1582680866","0.0","0.0","317018.1582680866","317018.1582680866","0.0","317018.1582680866","0.0","0.0","317018.1582680866","317018.1582680866","0.0","317018.1582680866","0.0","0.0","317018.1582680866","279721.90435419464","0.0","279721.90435419464","0.0","0.0","279721.90435419464","279721.90435419464","0.0","279721.90435419464","0.0","0.0","279721.90435419464","372962.5391389262","372962.5391389262","372962.5391389262","372962.5391389262"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2012-01-01","354361.49680859037","0.0","354361.49680859037","0.0","0.0","354361.49680859037","354361.49680859037","0.0","354361.49680859037","0.0","0.0","354361.49680859037","354361.49680859037","0.0","354361.49680859037","0.0","0.0","354361.49680859037","354361.49680859037","0.0","354361.49680859037","0.0","0.0","354361.49680859037","301207.27228730125","0.0","301207.27228730125","0.0","0.0","301207.27228730125","301207.27228730125","0.0","301207.27228730125","0.0","0.0","301207.27228730125","301207.27228730125","0.0","301207.27228730125","0.0","0.0","301207.27228730125","301207.27228730125","0.0","301207.27228730125","0.0","0.0","301207.27228730125","265771.1226064423","0.0","265771.1226064423","0.0","0.0","265771.1226064423","265771.1226064423","0.0","265771.1226064423","0.0","0.0","265771.1226064423","354361.49680859037","354361.49680859037","354361.49680859037","354361.49680859037"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2012-02-01","308960.45703650266","0.0","308960.45703650266","0.0","0.0","308960.45703650266","308960.45703650266","0.0","308960.45703650266","0.0","0.0","308960.45703650266","308960.45703650266","0.0","308960.45703650266","0.0","0.0","308960.45703650266","308960.45703650266","0.0","308960.45703650266","0.0","0.0","308960.45703650266","262616.3884810279","0.0","262616.3884810279","0.0","0.0","262616.3884810279","262616.3884810279","0.0","262616.3884810279","0.0","0.0","262616.3884810279","262616.3884810279","0.0","262616.3884810279","0.0","0.0","262616.3884810279","262616.3884810279","0.0","262616.3884810279","0.0","0.0","262616.3884810279","231720.34277737746","0.0","231720.34277737746","0.0","0.0","231720.34277737746","231720.34277737746","0.0","231720.34277737746","0.0","0.0","231720.34277737746","308960.45703650266","308960.45703650266","308960.45703650266","308960.45703650266"
"Training Forecast","Eagle Ford Shale ""A"" D&C 002","Eagle Ford Shale Type Well A","Gas","2012-03-01","308118.2736543659","0.0","308118.2736543659","0.0","0.0","308118.2736543659","308118.2736543659","0.0","308118.2736543659","0.0","0.0","308118.2736543659","308118.2736543659","0.0","308118.2736543659","0.0","0.0","308118.2736543659","308118.2736543659","0.0","308118.2736543659","0.0","0.0","308118.2736543659","261900.53260621056","0.0","261900.53260621056","0.0","0.0","261900.53260621056","261900.53260621056","0.0","261900.53260621056","0.0","0.0","261900.53260621056","261900.53260621056","0.0","261900.53260621056","0.0","0.0","261900.53260621056","261900.53260621056","0.0","261900.53260621056","0.0","0.0","261900.53260621056","231088.70524077397","0.0","231088.70524077397","0.0","0.0","231088.70524077397","231088.70524077397","0.0","231088.70524077397","0.0","0.0","231088.70524077397","308118.2736543659","308118.2736543659","308118.2736543659","308118.2736543659"
